代码,简称,日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%),
DJI.GI,道琼斯工业指数,2000-01-04,11497.12,11501.85,11350.06,10986.45,10997.94,178416496,--,-499.18,-4.3418,
DJI.GI,道琼斯工业指数,2000-01-05,10997.94,10989.37,11215.1,10938.67,11122.66,203188400,--,124.72,1.134,
DJI.GI,道琼斯工业指数,2000-01-06,11122.66,11113.37,11313.45,11098.45,11253.27,176549600,--,130.61,1.1743,
DJI.GI,道琼斯工业指数,2000-01-07,11253.27,11247.06,11528.14,11239.92,11522.56,184903104,--,269.29,2.393,
DJI.GI,道琼斯工业指数,2000-01-10,11522.56,11532.48,11638.28,11532.48,11572.2,168181792,--,49.64,0.4308,
DJI.GI,道琼斯工业指数,2000-01-11,11572.2,11568.47,11663.1,11502.7,11511.09,177298800,--,-61.11,-0.5281,
DJI.GI,道琼斯工业指数,2000-01-12,11511.09,11506.73,11612.53,11505.18,11551.11,194053696,--,40.02,0.3477,
DJI.GI,道琼斯工业指数,2000-01-13,11551.11,11558.24,11656.58,11524.11,11582.44,174910096,--,31.33,0.2712,
DJI.GI,道琼斯工业指数,2000-01-14,11582.44,11619.35,11750.28,11612.53,11722.98,238618800,--,140.54,1.2134,
DJI.GI,道琼斯工业指数,2000-01-18,11722.98,11719.19,11720.12,11546.45,11560.73,200219296,--,-162.25,-1.384,
DJI.GI,道琼斯工业指数,2000-01-19,11560.73,11535.24,11574.68,11456.01,11489.37,193091696,--,-71.36,-0.6173,
DJI.GI,道琼斯工业指数,2000-01-20,11489.37,11490.29,11558.7,11274.98,11351.3,191229904,--,-138.07,-1.2017,
DJI.GI,道琼斯工业指数,2000-01-21,11351.3,11356.26,11387.6,11232.48,11251.72,205844800,--,-99.58,-0.8773,
DJI.GI,道琼斯工业指数,2000-01-24,11251.72,11251.94,11366.5,10917.27,11008.17,202742000,--,-243.55,-2.1646,
DJI.GI,道琼斯工业指数,2000-01-25,11008.17,11010.96,11079.52,10883.45,11029.89,209226800,--,21.72,0.1973,
DJI.GI,道琼斯工业指数,2000-01-26,11029.89,11025.85,11131.03,11002.58,11032.99,188844896,--,3.1,0.0281,
DJI.GI,道琼斯工业指数,2000-01-27,11032.99,11035.55,11164.14,10915.4,11028.03,194277904,--,-4.96,-0.045,
DJI.GI,道琼斯工业指数,2000-01-28,11028.03,11024.92,11024.92,10735.77,10738.88,183093200,--,-289.15,-2.622,
DJI.GI,道琼斯工业指数,2000-02-14,10738.88,10735.77,10549,10430.8,10519.85,167241904,--,-219.03,-2.0396,
DJI.GI,道琼斯工业指数,2000-02-15,10519.85,10520.15,10763.07,10494.48,10718.1,183317792,--,198.25,1.8845,
DJI.GI,道琼斯工业指数,2000-02-16,10718.1,10711.82,10741.67,10561.41,10561.42,163283600,--,-156.68,-1.4618,
DJI.GI,道琼斯工业指数,2000-02-17,10561.42,10565.76,10671.86,10454.61,10514.57,195829408,--,-46.85,-0.4436,
DJI.GI,道琼斯工业指数,2000-02-18,10514.57,10514.57,10517.75,10199.98,10219.53,208932000,--,-295.04,-2.806,
DJI.GI,道琼斯工业指数,2000-02-22,10219.53,10219.83,10336.79,10103.8,10304.85,194343808,--,85.32,0.8349,
DJI.GI,道琼斯工业指数,2000-02-23,10304.85,10294.82,10338.35,10164.92,10225.73,185278896,--,-79.12,-0.7678,
DJI.GI,道琼斯工业指数,2000-02-24,10225.73,10242.48,10248.06,9942.78,10092.64,237535008,--,-133.09,-1.3015,
DJI.GI,道琼斯工业指数,2000-02-25,10092.64,10090.77,10132.42,9836.06,9862.12,195243104,--,-230.52,-2.284,
DJI.GI,道琼斯工业指数,2000-02-28,9862.12,9854.66,10156.54,9842.57,10038.66,213231296,--,176.54,1.7901,
DJI.GI,道琼斯工业指数,2000-02-29,10038.66,10039.58,10204.94,10029.96,10128.31,191362704,--,89.65,0.893,
DJI.GI,道琼斯工业指数,2000-03-01,10128.31,10128.11,10186.33,10084.56,10137.93,216776800,--,9.62,0.095,
DJI.GI,道琼斯工业指数,2000-03-02,10137.93,10135.44,10212.39,10103.49,10164.92,206512192,--,26.99,0.2662,
DJI.GI,道琼斯工业指数,2000-03-03,10164.92,10171.12,10443.52,10171.12,10367.2,210456608,--,202.28,1.99,
DJI.GI,道琼斯工业指数,2000-03-06,10367.2,10358.96,10383.95,10121.48,10170.51,172587696,--,-196.69,-1.8972,
DJI.GI,道琼斯工业指数,2000-03-07,10170.51,10197.61,10229.14,9752.68,9796.04,278179904,--,-374.47,-3.6819,
DJI.GI,道琼斯工业指数,2000-03-08,9796.04,9800.69,9918.89,9731.81,9856.54,223308800,--,60.5,0.6176,
DJI.GI,道琼斯工业指数,2000-03-09,9856.54,9855.29,10010.73,9738.95,10010.73,187359696,--,154.19,1.5643,
DJI.GI,道琼斯工业指数,2000-03-10,10010.73,10008.55,10091.39,9907.26,9928.83,197442704,--,-81.9,-0.8181,
DJI.GI,道琼斯工业指数,2000-03-13,9928.83,9911.22,9998.55,9735.54,9947.13,186205104,--,18.3,0.1843,
DJI.GI,道琼斯工业指数,2000-03-14,9947.13,9957.67,10043.3,9811.24,9811.24,186080608,--,-135.89,-1.3661,
DJI.GI,道琼斯工业指数,2000-03-15,9811.24,9808.15,10180.2,9776.49,10131.42,204920992,--,320.18,3.2634,
DJI.GI,道琼斯工业指数,2000-03-16,10131.42,10139.58,10632.46,10138.34,10630.61,253790800,--,499.19,4.9271,
DJI.GI,道琼斯工业指数,2000-03-17,10630.61,10629.98,10763.38,10567.31,10595.24,247831808,--,-35.37,-0.3327,
DJI.GI,道琼斯工业指数,2000-03-20,10595.24,10594.75,10727.71,10586.99,10680.25,177732192,--,85.01,0.8023,
DJI.GI,道琼斯工业指数,2000-03-21,10680.25,10680.24,10907.35,10603.61,10907.35,211954896,--,227.1,2.1264,
DJI.GI,道琼斯工业指数,2000-03-22,10907.35,10916.96,10917.27,10789.13,10866.7,195827104,--,-40.65,-0.3727,
DJI.GI,道琼斯工业指数,2000-03-23,10866.7,10884.38,11136.61,10831.02,11119.86,224705104,--,253.16,2.3297,
DJI.GI,道琼斯工业指数,2000-03-24,11119.86,11107.45,11234.65,11045.09,11112.73,217135200,--,-7.13,-0.0641,
DJI.GI,道琼斯工业指数,2000-03-27,11112.73,11093.25,11170.82,10982.73,11025.86,184880400,--,-86.87,-0.7817,
DJI.GI,道琼斯工业指数,2000-03-28,11025.86,11023.68,11094.34,10932.78,10936.12,177781296,--,-89.74,-0.8139,
DJI.GI,道琼斯工业指数,2000-03-29,10936.12,10939.05,11101.55,10910.75,11018.72,199366000,--,82.6,0.7553,
DJI.GI,道琼斯工业指数,2000-03-30,11018.72,11008.17,11144.06,10916.34,10980.25,214185600,--,-38.47,-0.3491,
DJI.GI,道琼斯工业指数,2000-03-31,10980.25,10993.28,11107.76,10921.92,10921.93,179594400,--,-58.32,-0.5311,
DJI.GI,道琼斯工业指数,2000-04-03,10921.93,10863.28,11223.79,10862.97,11221.94,279947808,--,300.01,2.7469,
DJI.GI,道琼斯工业指数,2000-04-04,11221.94,11225.34,11418.24,10717.78,11164.85,319276896,--,-57.09,-0.5087,
DJI.GI,道琼斯工业指数,2000-04-05,11164.85,11163.29,11218.21,11002.58,11033.93,189306304,--,-130.92,-1.1726,
DJI.GI,道琼斯工业指数,2000-04-06,11033.93,11029.56,11201.14,11029.56,11114.28,161820096,--,80.35,0.7282,
DJI.GI,道琼斯工业指数,2000-04-07,11114.28,11122.03,11192.45,11062.77,11111.49,156496096,--,-2.79,-0.0251,
DJI.GI,道琼斯工业指数,2000-04-10,11111.49,11114.89,11287.7,11097.21,11186.57,150068304,--,75.08,0.6757,
DJI.GI,道琼斯工业指数,2000-04-11,11186.57,11180.98,11361.15,11102.48,11287.09,171133792,--,100.52,0.8986,
DJI.GI,道琼斯工业指数,2000-04-12,11287.09,11283.05,11425.45,11116.75,11125.14,234779008,--,-161.95,-1.4348,
DJI.GI,道琼斯工业指数,2000-04-13,11125.14,11132.58,11144.06,10920.76,10923.55,200242304,--,-201.59,-1.812,
DJI.GI,道琼斯工业指数,2000-04-14,10923.55,10922.85,10922.85,10201.53,10305.78,267578704,--,-617.77,-5.6554,
DJI.GI,道琼斯工业指数,2000-04-17,10305.78,10303.29,10583.75,10232.55,10582.52,247516800,--,276.74,2.6853,
DJI.GI,道琼斯工业指数,2000-04-18,10582.52,10584.02,10773.93,10571.34,10767.42,218382896,--,184.9,1.7472,
DJI.GI,道琼斯工业指数,2000-04-19,10767.42,10748.97,10789.44,10632.15,10674.97,193863296,--,-92.45,-0.8586,
DJI.GI,道琼斯工业指数,2000-04-20,10674.97,10668.19,10845.29,10665.09,10844.06,158387104,--,169.09,1.584,
DJI.GI,道琼斯工业指数,2000-04-24,10844.06,10822.33,10910.75,10695.44,10906.1,295328608,--,62.04,0.5721,
DJI.GI,道琼斯工业指数,2000-04-25,10906.1,10916.65,11136.61,10881.04,11124.83,240195904,--,218.73,2.0056,
DJI.GI,道琼斯工业指数,2000-04-26,11124.83,11127.92,11141.88,10902.06,10945.5,198969600,--,-179.33,-1.612,
DJI.GI,道琼斯工业指数,2000-04-27,10945.5,10941.91,10941.91,10747.25,10888.11,192915008,--,-57.39,-0.5243,
DJI.GI,道琼斯工业指数,2000-04-28,10888.11,10892.76,10959.23,10715.3,10733.92,173522304,--,-154.19,-1.4161,
DJI.GI,道琼斯工业指数,2000-05-08,10733.92,10749.42,10627.85,10522.07,10603.64,144182208,--,-130.28,-1.2137,
DJI.GI,道琼斯工业指数,2000-05-09,10603.64,10607.54,10684.85,10514.25,10536.75,166321200,--,-66.89,-0.6308,
DJI.GI,道琼斯工业指数,2000-05-10,10536.75,10533.09,10533.09,10292.1,10367.79,225974592,--,-168.96,-1.6035,
DJI.GI,道琼斯工业指数,2000-05-11,10367.79,10369.27,10575.1,10369.27,10545.97,185718592,--,178.18,1.7186,
DJI.GI,道琼斯工业指数,2000-05-12,10545.97,10549.06,10673.79,10543.92,10609.37,137774304,--,63.4,0.6012,
DJI.GI,道琼斯工业指数,2000-05-15,10609.37,10606.97,10811.55,10605.26,10807.78,155812992,--,198.41,1.8701,
DJI.GI,道琼斯工业指数,2000-05-16,10807.78,10816.01,10971.24,10816.01,10934.57,181918592,--,126.79,1.1731,
DJI.GI,道琼斯工业指数,2000-05-17,10934.57,10930.64,10930.64,10752.61,10769.74,169568304,--,-164.83,-1.5074,
DJI.GI,道琼斯工业指数,2000-05-18,10769.74,10771.8,10864.32,10764.26,10777.28,161224608,--,7.54,0.07,
DJI.GI,道琼斯工业指数,2000-05-19,10777.28,10764.22,10764.22,10570.65,10626.86,188267504,--,-150.42,-1.3957,
DJI.GI,道琼斯工业指数,2000-05-22,10626.86,10624.79,10664.54,10369.49,10542.55,185574096,--,-84.31,-0.7934,
DJI.GI,道琼斯工业指数,2000-05-23,10542.55,10539.12,10557.45,10416.78,10422.28,157084096,--,-120.27,-1.1408,
DJI.GI,道琼斯工业指数,2000-05-24,10422.28,10420.9,10554.88,10364.01,10535.35,225347504,--,113.07,1.0849,
DJI.GI,道琼斯工业指数,2000-05-25,10535.35,10529.87,10558.65,10266,10323.92,184375904,--,-211.43,-2.0069,
DJI.GI,道琼斯工业指数,2000-05-26,10323.92,10322.89,10387.66,10258.81,10299.24,129198400,--,-24.68,-0.2391,
DJI.GI,道琼斯工业指数,2000-05-30,10299.24,10302.31,10528.15,10302.31,10527.14,165449696,--,227.9,2.2128,
DJI.GI,道琼斯工业指数,2000-05-31,10527.14,10528.28,10599.43,10490.8,10522.34,162882400,--,-4.8,-0.0456,
DJI.GI,道琼斯工业指数,2000-06-01,10522.34,10532.27,10673.45,10513.08,10652.2,183988896,--,129.86,1.2341,
DJI.GI,道琼斯工业指数,2000-06-02,10652.2,10660.09,10846.08,10660.09,10794.76,200895200,--,142.56,1.3383,
DJI.GI,道琼斯工业指数,2000-06-05,10794.76,10793.11,10863,10752.28,10815.31,151115104,--,20.55,0.1904,
DJI.GI,道琼斯工业指数,2000-06-06,10815.31,10822.61,10822.61,10707.72,10735.58,169371696,--,-79.73,-0.7372,
DJI.GI,道琼斯工业指数,2000-06-07,10735.58,10733.48,10848.38,10695.18,10812.87,154426000,--,77.29,0.7199,
DJI.GI,道琼斯工业指数,2000-06-08,10812.87,10818.78,10823.66,10635.73,10668.73,176276192,--,-144.14,-1.333,
DJI.GI,道琼斯工业指数,2000-06-09,10668.73,10678.47,10763.77,10588.29,10614.07,136752608,--,-54.66,-0.5123,
DJI.GI,道琼斯工业指数,2000-06-12,10614.07,10615.12,10652.59,10564.21,10564.21,136749200,--,-49.86,-0.4698,
DJI.GI,道琼斯工业指数,2000-06-13,10564.21,10562.31,10654.72,10492.79,10621.85,155185600,--,57.64,0.5456,
DJI.GI,道琼斯工业指数,2000-06-14,10621.85,10632.46,10737.71,10624.68,10687.96,166344400,--,66.11,0.6224,
DJI.GI,道琼斯工业指数,2000-06-15,10687.96,10689.63,10763.7,10669.21,10714.83,176197792,--,26.87,0.2514,
DJI.GI,道琼斯工业指数,2000-06-16,10714.83,10717.76,10724.83,10449.3,10449.31,233104192,--,-265.52,-2.4781,
DJI.GI,道琼斯工业指数,2000-06-19,10449.31,10448.4,10597.44,10440.11,10557.85,169326704,--,108.54,1.0387,
DJI.GI,道琼斯工业指数,2000-06-20,10557.85,10558.9,10561.38,10407.94,10435.17,179004800,--,-122.68,-1.162,
DJI.GI,道琼斯工业指数,2000-06-21,10435.17,10446.83,10521.07,10410.06,10497.75,204542096,--,62.58,0.5997,
DJI.GI,道琼斯工业指数,2000-06-22,10497.75,10495.97,10495.97,10335.46,10376.12,189281696,--,-121.63,-1.1586,
DJI.GI,道琼斯工业指数,2000-06-23,10376.12,10376.47,10478.65,10376.47,10404.76,142392096,--,28.64,0.276,
DJI.GI,道琼斯工业指数,2000-06-26,10404.76,10403.69,10566.68,10403.69,10543,157388992,--,138.24,1.3286,
DJI.GI,道琼斯工业指数,2000-06-27,10543,10541.58,10615.83,10504.46,10504.47,159235200,--,-38.53,-0.3655,
DJI.GI,道琼斯工业指数,2000-06-28,10504.47,10506.39,10620.42,10506.39,10527.8,155408400,--,23.33,0.2221,
DJI.GI,道琼斯工业指数,2000-06-29,10527.8,10523.9,10523.9,10359.5,10398.04,168672304,--,-129.76,-1.2325,
DJI.GI,道琼斯工业指数,2000-06-30,10398.04,10393.09,10448.24,10336.16,10447.9,224058496,--,49.86,0.4795,
DJI.GI,道琼斯工业指数,2000-07-03,10447.9,10450.36,10565.62,10422.08,10560.68,74685400,--,112.78,1.0795,
DJI.GI,道琼斯工业指数,2000-07-05,10560.68,10538.23,10572.69,10463.18,10483.6,154485408,--,-77.08,-0.7299,
DJI.GI,道琼斯工业指数,2000-07-06,10483.6,10481.45,10527.79,10393.09,10481.48,147116400,--,-2.12,-0.0202,
DJI.GI,道琼斯工业指数,2000-07-07,10481.48,10483.33,10658.25,10483.33,10635.99,158820496,--,154.51,1.4741,
DJI.GI,道琼斯工业指数,2000-07-10,10635.99,10627.14,10703.15,10604.86,10646.59,148471808,--,10.6,0.0997,
DJI.GI,道琼斯工业指数,2000-07-11,10646.59,10649.06,10807.45,10626.79,10727.19,160923696,--,80.6,0.757,
DJI.GI,道琼斯工业指数,2000-07-12,10727.19,10722.24,10834.32,10722.24,10783.42,151426208,--,56.23,0.5242,
DJI.GI,道琼斯工业指数,2000-07-13,10783.42,10774.92,10829.73,10754.42,10788.72,175239600,--,5.3,0.0491,
DJI.GI,道琼斯工业指数,2000-07-14,10788.72,10793.31,10821.95,10753.71,10812.75,150970896,--,24.03,0.2227,
DJI.GI,道琼斯工业指数,2000-07-17,10812.75,10812.4,10847.4,10749.47,10804.27,162784304,--,-8.48,-0.0784,
DJI.GI,道琼斯工业指数,2000-07-18,10804.27,10799.16,10799.16,10703.06,10739.92,170619104,--,-64.35,-0.5956,
DJI.GI,道琼斯工业指数,2000-07-19,10739.92,10724.15,10790.48,10685.48,10696.08,213928800,--,-43.84,-0.4082,
DJI.GI,道琼斯工业指数,2000-07-20,10696.08,10700.68,10874.63,10700.68,10843.87,178592192,--,147.79,1.3817,
DJI.GI,道琼斯工业指数,2000-07-21,10843.87,10843.51,10851.65,10716.15,10733.56,170713408,--,-110.31,-1.0173,
DJI.GI,道琼斯工业指数,2000-07-24,10733.56,10731.44,10778.11,10678.4,10685.12,147971392,--,-48.44,-0.4513,
DJI.GI,道琼斯工业指数,2000-07-25,10685.12,10689.28,10744.52,10680.17,10699.97,168947008,--,14.85,0.139,
DJI.GI,道琼斯工业指数,2000-07-26,10699.97,10689.36,10692.55,10516.48,10516.48,201882400,--,-183.49,-1.7149,
DJI.GI,道琼斯工业指数,2000-07-27,10516.48,10516.83,10643.4,10516.83,10586.13,160759392,--,69.65,0.6623,
DJI.GI,道琼斯工业指数,2000-07-28,10586.13,10594.97,10649.06,10464.5,10511.17,174715104,--,-74.96,-0.7081,
DJI.GI,道琼斯工业指数,2000-07-31,10511.17,10514.29,10603.29,10497.8,10521.98,175821200,--,10.81,0.1028,
DJI.GI,道琼斯工业指数,2000-08-01,10521.98,10523.81,10626.92,10516.76,10606.95,151423904,--,84.97,0.8075,
DJI.GI,道琼斯工业指数,2000-08-02,10606.95,10609.15,10724.53,10587.54,10687.53,163402400,--,80.58,0.7597,
DJI.GI,道琼斯工业指数,2000-08-03,10687.53,10679.37,10744.31,10623.44,10706.58,161575696,--,19.05,0.1782,
DJI.GI,道琼斯工业指数,2000-08-04,10706.58,10713.36,10769.95,10664.46,10767.75,150748800,--,61.17,0.5713,
DJI.GI,道琼斯工业指数,2000-08-07,10767.75,10773.98,10892.28,10736.98,10867.01,145089696,--,99.26,0.9218,
DJI.GI,道琼斯工业指数,2000-08-08,10867.01,10865.15,10988.25,10836.61,10976.89,204722304,--,109.88,1.0111,
DJI.GI,道琼斯工业指数,2000-08-09,10976.89,10970.94,10978.27,10892.65,10905.83,186429504,--,-71.06,-0.6474,
DJI.GI,道琼斯工业指数,2000-08-10,10905.83,10901.06,10946.49,10886.79,10908.76,144293200,--,2.93,0.0269,
DJI.GI,道琼斯工业指数,2000-08-11,10908.76,10905.98,11067.73,10902.68,11027.8,155121504,--,119.04,1.0912,
DJI.GI,道琼斯工业指数,2000-08-14,11027.8,11027.07,11177.61,11006.19,11176.14,140275104,--,148.34,1.3451,
DJI.GI,道琼斯工业指数,2000-08-15,11176.14,11175.05,11175.05,11046.12,11067,155187104,--,-109.14,-0.9765,
DJI.GI,道琼斯工业指数,2000-08-16,11067,11068.83,11088.97,10961.14,11008.39,162552800,--,-58.61,-0.5296,
DJI.GI,道琼斯工业指数,2000-08-17,11008.39,11010.95,11091.54,10984.4,11055.64,177572096,--,47.25,0.4292,
DJI.GI,道琼斯工业指数,2000-08-18,11055.64,11051.2,11082.38,11006.19,11046.48,164871504,--,-9.16,-0.0829,
DJI.GI,道琼斯工业指数,2000-08-21,11046.48,11058.85,11106.19,11027.07,11079.81,147299200,--,33.33,0.3017,
DJI.GI,道琼斯工业指数,2000-08-22,11079.81,11082.2,11189.7,11081.28,11139.15,146813904,--,59.34,0.5356,
DJI.GI,道琼斯工业指数,2000-08-23,11139.15,11130.55,11172.3,11059.67,11144.65,145654400,--,5.5,0.0494,
DJI.GI,道琼斯工业指数,2000-08-24,11144.65,11143.91,11197.76,11120.1,11182.74,143973200,--,38.09,0.3418,
DJI.GI,道琼斯工业指数,2000-08-25,11182.74,11180.54,11210.94,11155.63,11192.63,127921200,--,9.89,0.0884,
DJI.GI,道琼斯工业指数,2000-08-28,11192.63,11194.48,11319.06,11188.93,11252.84,166707008,--,60.21,0.5379,
DJI.GI,道琼斯工业指数,2000-08-29,11252.84,11249.27,11256.17,11196.6,11215.1,149299008,--,-37.74,-0.3354,
DJI.GI,道琼斯工业指数,2000-08-30,11215.1,11209.01,11210.29,11096.35,11103.01,146493792,--,-112.09,-0.9995,
DJI.GI,道琼斯工业指数,2000-08-31,11103.01,11105.23,11310.55,11104.86,11215.1,183317504,--,112.09,1.0095,
DJI.GI,道琼斯工业指数,2000-09-01,11215.1,11219.54,11313.6,11219.54,11238.78,125140496,--,23.68,0.2111,
DJI.GI,道琼斯工业指数,2000-09-05,11238.78,11221.76,11301.67,11184.77,11260.61,174498496,--,21.83,0.1942,
DJI.GI,道琼斯工业指数,2000-09-06,11260.61,11253.58,11401.19,11253.21,11310.64,224758096,--,50.03,0.4443,
DJI.GI,道琼斯工业指数,2000-09-07,11310.64,11316.01,11323.87,11223.24,11259.87,222220496,--,-50.77,-0.4489,
DJI.GI,道琼斯工业指数,2000-09-08,11259.87,11261.72,11261.72,11191.05,11220.65,181621504,--,-39.22,-0.3483,
DJI.GI,道琼斯工业指数,2000-09-11,11220.65,11219.54,11286.13,11139.26,11195.49,160123200,--,-25.16,-0.2242,
DJI.GI,道琼斯工业指数,2000-09-12,11195.49,11197.71,11255.8,11113.73,11233.23,172029104,--,37.74,0.3371,
DJI.GI,道琼斯工业指数,2000-09-13,11233.23,11225.03,11231.01,11140.74,11182.18,216206592,--,-51.05,-0.4545,
DJI.GI,道琼斯工业指数,2000-09-14,11182.18,11189.58,11208.07,11069.34,11087.47,218806096,--,-94.71,-0.847,
DJI.GI,道琼斯工业指数,2000-09-15,11087.47,11087.84,11110.04,10916.92,10927,291267008,--,-160.47,-1.4473,
DJI.GI,道琼斯工业指数,2000-09-18,10927,10926.42,10935.58,10798.17,10808.52,198953408,--,-118.48,-1.0843,
DJI.GI,道琼斯工业指数,2000-09-19,10808.52,10812.22,10839.14,10761.91,10789.29,214084304,--,-19.23,-0.1779,
DJI.GI,道琼斯工业指数,2000-09-20,10789.29,10794.47,10824.06,10567.32,10687.92,243779296,--,-101.37,-0.9395,
DJI.GI,道琼斯工业指数,2000-09-21,10687.92,10680.52,10783.37,10660.54,10765.52,186173296,--,77.6,0.7261,
DJI.GI,道琼斯工业指数,2000-09-22,10765.52,10678.3,10858.1,10621.7,10847.37,487369696,--,81.85,0.7603,
DJI.GI,道琼斯工业指数,2000-09-25,10847.37,10847.37,10897.31,10783,10808.15,259920896,--,-39.22,-0.3616,
DJI.GI,道琼斯工业指数,2000-09-26,10808.15,10806.3,10813.24,10615.78,10631.32,321771008,--,-176.83,-1.6361,
DJI.GI,道琼斯工业指数,2000-09-27,10631.32,10634.45,10678.67,10579.52,10628.36,271658112,--,-2.96,-0.0278,
DJI.GI,道琼斯工业指数,2000-09-28,10628.36,10629.84,10856.25,10623.18,10824.06,233185200,--,195.7,1.8413,
DJI.GI,道琼斯工业指数,2000-09-29,10824.06,10821.4,10821.4,10650.55,10650.92,237619600,--,-173.14,-1.5996,
DJI.GI,道琼斯工业指数,2000-10-09,10650.92,10659.06,10641.31,10546.23,10568.43,167765792,--,-82.49,-0.7745,
DJI.GI,道琼斯工业指数,2000-10-10,10568.43,10569.17,10623.55,10488.89,10524.4,212071808,--,-44.03,-0.4166,
DJI.GI,道琼斯工业指数,2000-10-11,10524.4,10521.07,10566.58,10350.89,10413.79,324519616,--,-110.61,-1.051,
DJI.GI,道琼斯工业指数,2000-10-12,10413.79,10424.14,10460.4,10023.49,10034.58,367132192,--,-379.21,-3.6414,
DJI.GI,道琼斯工业指数,2000-10-13,10034.58,10031.62,10208.09,10014.24,10192.18,300411104,--,157.6,1.5706,
DJI.GI,道琼斯工业指数,2000-10-16,10192.18,10184.78,10272.09,10177.76,10238.8,270215392,--,46.62,0.4574,
DJI.GI,道琼斯工业指数,2000-10-17,10238.8,10242.87,10293.92,10026.45,10089.71,253136096,--,-149.09,-1.4561,
DJI.GI,道琼斯工业指数,2000-10-18,10089.71,10085.99,10085.99,9654.64,9975.02,367853696,--,-114.69,-1.1367,
DJI.GI,道琼斯工业指数,2000-10-19,9975.02,10014.61,10142.98,10014.61,10142.98,343708608,--,167.96,1.6838,
DJI.GI,道琼斯工业指数,2000-10-20,10142.98,10141.13,10229.55,10067.51,10226.59,319747200,--,83.61,0.8243,
DJI.GI,道琼斯工业指数,2000-10-23,10226.59,10230.29,10361.25,10216.23,10271.72,339178112,--,45.13,0.4413,
DJI.GI,道琼斯工业指数,2000-10-24,10271.72,10273.57,10439.31,10273.57,10393.07,274990400,--,121.35,1.1814,
DJI.GI,道琼斯工业指数,2000-10-25,10393.07,10395.66,10461.97,10306.59,10326.48,312492896,--,-66.59,-0.6407,
DJI.GI,道琼斯工业指数,2000-10-26,10326.48,10330.18,10454.85,10265.06,10380.12,277117792,--,53.64,0.5194,
DJI.GI,道琼斯工业指数,2000-10-27,10380.12,10381.6,10590.62,10380.86,10590.62,377743296,--,210.5,2.0279,
DJI.GI,道琼斯工业指数,2000-10-30,10590.62,10588.06,10869.52,10578.49,10835.77,266044000,--,245.15,2.3148,
DJI.GI,道琼斯工业指数,2000-10-31,10835.77,10835.39,10995.41,10812.26,10971.14,281796512,--,135.37,1.2493,
DJI.GI,道琼斯工业指数,2000-11-01,10971.14,10966.21,10993.51,10838.04,10899.47,249718208,--,-71.67,-0.6533,
DJI.GI,道琼斯工业指数,2000-11-02,10899.47,10903.17,10946.49,10869.9,10880.51,250436304,--,-18.96,-0.174,
DJI.GI,道琼斯工业指数,2000-11-03,10880.51,10883.17,10883.17,10756.9,10817.95,195277296,--,-62.56,-0.575,
DJI.GI,道琼斯工业指数,2000-11-06,10817.95,10820.6,11006.5,10809.98,10977.21,186862704,--,159.26,1.4722,
DJI.GI,道琼斯工业指数,2000-11-07,10977.21,10978.72,10996.55,10926.02,10952.18,171151696,--,-25.03,-0.228,
DJI.GI,道琼斯工业指数,2000-11-08,10952.18,10954.34,11002.23,10903.27,10907.06,264700800,--,-45.12,-0.412,
DJI.GI,道琼斯工业指数,2000-11-09,10907.06,10902.11,10902.11,10618.49,10834.25,252893904,--,-72.81,-0.6675,
DJI.GI,道琼斯工业指数,2000-11-10,10834.25,10813.78,10813.78,10602.57,10602.95,273914208,--,-231.3,-2.1349,
DJI.GI,道琼斯工业指数,2000-11-13,10602.95,10595.35,10595.73,10369.74,10517.25,298016512,--,-85.7,-0.8083,
DJI.GI,道琼斯工业指数,2000-11-14,10517.25,10528.25,10728.36,10528.25,10681.06,227082496,--,163.81,1.5575,
DJI.GI,道琼斯工业指数,2000-11-15,10681.06,10681.21,10799.37,10635.94,10707.6,189850704,--,26.54,0.2485,
DJI.GI,道琼斯工业指数,2000-11-16,10707.6,10705.33,10757.66,10639.35,10656.03,175279504,--,-51.57,-0.4816,
DJI.GI,道琼斯工业指数,2000-11-17,10656.03,10657.13,10762.59,10565.79,10629.87,221670592,--,-26.16,-0.2455,
DJI.GI,道琼斯工业指数,2000-11-20,10629.87,10624.18,10624.28,10449.28,10462.65,203172800,--,-167.22,-1.5731,
DJI.GI,道琼斯工业指数,2000-11-21,10462.65,10465.57,10569.01,10415.25,10494.5,191423808,--,31.85,0.3044,
DJI.GI,道琼斯工业指数,2000-11-22,10494.5,10484.26,10493.27,10371.64,10399.32,204626208,--,-95.18,-0.907,
DJI.GI,道琼斯工业指数,2000-11-24,10399.32,10403.87,10508.15,10397.05,10470.23,87980000,--,70.91,0.6819,
DJI.GI,道琼斯工业指数,2000-11-27,10470.23,10479.33,10626.84,10479.33,10546.07,203324304,--,75.84,0.7243,
DJI.GI,道琼斯工业指数,2000-11-28,10546.07,10537.86,10613.94,10489.57,10507.58,235017200,--,-38.49,-0.365,
DJI.GI,道琼斯工业指数,2000-11-29,10507.58,10502.74,10646.17,10480.83,10629.11,235621504,--,121.53,1.1566,
DJI.GI,道琼斯工业指数,2000-11-30,10629.11,10610.53,10610.53,10292.39,10414.49,362287392,--,-214.62,-2.0192,
