,0
97,-5.6855781184697425e-05
98,-0.02424701201755881
99,-0.00924890759679389
100,0.001221859923759518
101,-0.007325056430294675
102,0.00036700129998249473
103,-0.016530026420877458
104,0.000882667384051046
105,0.02743424705256308
106,-0.008273711567859028
107,0.0028687670696771854
108,-0.003780373521860757
109,-0.018537361748836873
110,0.028627888260734206
111,0.0009615630622615961
112,-0.007298954392052933
113,-0.0012175330129870075
114,-0.005441103892180356
115,-0.006894159589464218
116,-0.04362553155900524
117,-0.011888424216614547
118,-0.010300663438336835
119,0.003829976470954781
120,-0.007985973316913083
121,0.019055035122363947
122,0.004841289138606897
123,-0.0024676069488292433
124,0.022830368070936143
125,0.00797925727655908
126,-0.016366269886866406
127,0.008191519989531172
128,-0.018851799542253335
129,-1.3612246897431512e-05
130,0.020879621927288795
131,0.021306717857352074
132,0.002631848606624209
133,0.010597611835667873
134,0.0037480319209268888
135,0.0064545593901397845
136,-0.005156815649906086
137,0.022383216316662787
138,0.005472790919118684
139,-0.004015807519507993
140,0.01318771456049367
141,-0.01717707877497214
142,0.004375639871879563
143,-0.006755704561591099
144,0.014258221386693387
145,0.005305283104802321
146,-0.02933461311714209
147,0.004698658652343633
148,-0.012356774241450692
149,0.01205107040778011
150,0.020882968464252336
151,0.0038191879670155734
152,-0.0020950913531669895
153,0.008097491521151445
154,-0.017137210932331687
155,-0.0011136623959730203
156,0.004136745542670166
157,-0.020480287810433744
158,0.0026542011916159103
159,0.00278507639332633
160,0.015929945939154935
161,-0.005240907612389337
162,-0.006049797229718192
163,0.012463177491889117
164,-0.00014384777766808036
165,0.015268875790701672
166,0.0007833741208342225
167,-0.0011391165737296989
168,-0.014552423315004785
169,0.002578033712850377
170,0.009384676528166203
171,7.513704144354473e-05
172,-0.01348787772194476
173,-0.019044649704399064
174,-0.00145198571832333
175,-0.003846246077869753
176,0.0010953112935118347
177,0.01395439115913392
178,-0.006341682701618936
179,-0.00025890304914864826
180,0.017082500547884117
181,0.03080696288165955
182,0.024596213392454987
183,0.012203717489970475
184,0.006998033738352618
185,0.00636651150576482
186,0.03128855168042176
187,-0.005376982093071272
188,0.015654297798665923
189,0.0006986575270654109
190,-0.006820253430879931
191,-0.0028496760787683406
192,0.025348235652990693
193,-0.003241775887982415
194,-0.014737148217371984
195,-0.0014922467890895947
196,-0.004603272950006258
197,0.02492679851750631
198,-0.002815663259460105
199,-0.004754780762818
200,0.018291346061299434
201,0.013692303722852992
202,0.009545296530903266
203,-0.007788411208591044
204,-0.006285742661296447
205,0.010342574350847325
206,-0.05294054090404058
207,0.009659653152909578
208,-0.04057960522569282
209,-0.019424006423918488
210,0.009324597492347712
211,0.008034081341807194
212,-0.0014533332819609518
213,-0.01963739174841258
214,0.011129786781526912
215,0.013311654995942454
216,-0.009207409501293918
217,-0.0018619558279998334
218,-0.01624046933819458
219,0.0011581199920140536
220,0.007114129458999734
221,-0.0004136447968753678
222,0.005174752481439872
223,0.0065176832524868325
224,-0.009543419017326039
225,-0.01328653990799055
226,0.010648033572186126
227,0.028424566426644003
228,0.0014095654134677873
229,-0.0053654403425315855
230,-0.004570412007610737
231,-0.0015186786894648885
232,-0.014208154016878792
233,0.01778706762341747
234,-0.00906783521955803
235,-0.007911963577355342
236,-0.007051583097461932
237,-0.019142197710599707
238,-0.01755886916802356
239,0.006759782342462699
240,0.0029206520659299058
241,0.017423225075193043
242,0.015747778280136647
243,-0.004939178844544993
244,-0.005084430470877053
245,0.005157703525413337
246,-0.016692007112195012
247,0.004373957982815749
248,0.006135813063557564
249,0.0022687138715194923
250,-0.012945057462501703
251,-0.030807797825087496
252,0.0008564086866706663
253,0.01796913803106168
254,-0.02960065806312534
255,0.013959943713207383
256,-0.007234904726346288
257,-0.006807203897859381
258,0.011652774531737325
259,0.014780872267346123
260,0.0013086390206150295
261,0.013689898409386616
262,0.0029576091921022377
263,-0.008934166127594928
264,0.01577150075966935
265,0.0032468417898238377
266,0.02507997567178608
267,3.5527219631546674e-05
268,0.00846937461315959
269,0.0010487348120424534
270,-0.009326698069371822
271,0.011129671996183293
272,-0.026516119949446453
273,0.0024896176828390656
274,0.00556292700739488
275,-1.3200934904301081e-05
276,0.009159728459379011
277,0.004762050306653498
278,-0.0017528680606758319
279,-0.003723710143050714
280,0.013456521000873443
281,0.018154862763962564
282,0.0012444647364784338
283,0.0007370758815402732
284,-0.015106431504237688
285,-0.007926451874047844
286,0.0013049649271263636
287,-0.014183244171595548
288,0.011857919711137208
289,-0.011498209588046822
290,0.003303826591748164
291,0.0007740685043358533
292,0.003433263859763724
293,0.0099990283658238
294,-0.0006008295427899735
295,0.010501537977070399
296,0.002076883657614804
297,-0.008726962891426918
298,-0.0007798645203169029
299,-0.009402025315012942
300,0.013332013265801518
301,0.011376000794559537
302,0.0021796336934659867
303,0.007324397219932083
304,-0.002403860417307499
305,-0.000455649842474497
306,0.009562033978736359
307,-0.002548157609026141
308,0.0025901184661088457
309,0.00222762420300279
310,-0.019249088072206853
311,0.002662637656075176
312,0.0065071359203914565
313,-0.005350519664700024
314,-0.015251318634078864
315,-0.008797583542907224
316,-0.0046289644960685475
317,-0.013200816836889452
318,0.00843904911015834
319,0.0070767116142286274
320,-0.022825641022981666
321,0.002226048816374799
322,-0.0029698659798590133
323,0.002989361654604956
324,0.006307049735808053
325,-0.0024987655998997232
326,-0.013736393864738527
327,0.009430502949438903
328,-0.007679626449352708
329,0.0012999314333175514
330,0.0069855655015522685
331,-0.004604406509136103
332,-0.00038999425646285226
333,-0.029787248611628358
334,-0.002711480694938313
335,-0.009190819047675762
336,-0.00190352190669218
337,-0.009760520666310502
338,-0.0013241494109884667
339,0.013619343429691615
340,3.644949813090245e-05
341,-0.01409189783792077
342,0.00840724814893401
343,0.005949962001034426
344,0.002179600134014533
345,-0.017215738358110428
346,0.0006648808562528453
347,-0.0017626424361764335
348,0.01092412757452559
349,-0.00905502693252021
350,-0.01532625590442411
351,-0.008089206158762317
352,-0.0081933243830046
353,0.009579140991493543
354,0.0010717920344771735
355,0.01458667154777688
356,0.021332091133196104
357,0.004367026225227103
358,0.000352337830373242
359,-0.011195730392868627
360,0.012236793805931056
361,-0.0009830773137638358
362,0.01918733421833941
363,0.0012566678854863463
364,-0.0020885642391352704
365,-0.005785113264585123
366,0.0012542828136542423
367,0.0017562828750833893
368,-0.017314676920479527
369,0.014736689265777793
370,0.00534008175982902
371,0.0034543342510785077
372,-0.0012350855955734063
373,-0.007020390376086313
374,-0.0009937066071094764
375,-0.010183719632697074
376,0.0017685680729316933
377,-0.030057564175279116
378,0.005296972271417805
379,0.007542994250580818
380,-0.005417638924513952
381,-0.0026053030849927366
382,0.0007599650500662017
383,-0.009111639726762391
384,-0.00028892758048324385
385,0.002071413381423974
386,-0.021699905154145438
387,-0.03866283225910091
388,-0.0002952768003948105
389,0.009105434353697511
390,0.012603554610889677
391,0.004508498111902523
392,0.01287273211126712
393,-0.007107662183839205
394,-0.002650964892609667
395,-0.01619534023393562
396,-0.009860636688058722
397,-0.007324464685633342
398,0.015052311048238017
399,-0.00507468052461596
400,0.02877038496278609
401,-0.001175717009955155
402,-0.013790062843565563
403,-0.0038180037544323347
404,0.0002902257255807784
405,-0.004410375144190172
406,-0.010920738660266199
407,-0.019789266523505433
408,-0.0033196892322503585
409,0.01827583537446142
410,-0.00683826679457372
411,-0.0004763147577913751
412,-0.010645176512864297
413,0.005456688220551568
414,-0.002325600246520141
415,0.0013254330659849868
416,-0.018108930030515672
417,0.004077335734346999
418,0.026291257072716633
419,-0.028212411042634677
420,-0.004059710888230691
421,-0.01656613403536995
422,0.00909736805428935
423,-0.009565891618080306
424,-0.011232712344628549
425,-0.0025919872073087097
426,-0.006136489716675275
427,0.001589073104673554
428,0.029983900847617876
429,0.0077344744972877065
430,-0.003045073721163591
431,0.0037058388882861334
432,-0.0235990774562697
433,-0.002509139633452851
434,-0.019600200858081018
435,-0.006062435519253776
436,0.022638525240116152
437,0.016460187049048353
438,0.007363043565351019
439,0.003345198585588993
440,0.015398884529302525
441,-0.0020883678259330856
442,0.0007164454085704477
443,0.013706740380160598
444,0.001588923996128215
445,0.008023259696657743
446,-0.007342096735070372
447,-0.0023787143705892087
448,0.008385027119574093
449,-0.018137537106941066
450,0.000624115554204024
451,0.01901531166361649
452,0.00041395875830217384
453,-0.025138613840678906
454,-0.0015874226584763438
455,-0.019052926459153803
456,-0.0005927530322413855
457,-0.001037749523249636
458,-0.0073049959908971064
459,0.0010386806144085966
460,-0.007254450082092121
461,0.0011798648429201526
462,0.012244735171229633
463,-0.033286769697606876
464,0.022646263392064322
465,-0.011035759213696988
466,-0.011689790294788716
467,-0.003143934487709976
468,0.0029300449092108673
469,-0.0012482441487350242
470,-0.006264699967625511
471,-0.010300048840853839
472,-0.018922909454027165
473,-0.008963421462207228
474,-0.02160458864289503
475,0.01994965991325513
476,-0.0029731682969716972
477,-0.0010396546847578677
478,-0.011246572542109982
479,-0.0022163622778957853
480,0.008420299798369177
481,-0.006677774039309299
482,-0.010974982271220401
483,0.001756369711541699
484,0.0016336780674651448
485,0.01182548886026688
486,-0.013746303201675896
487,-0.009698439228801474
488,0.006931164219441819
489,0.028478088605000357
490,0.026534737460438336
491,-0.004251846143812422
492,-0.0004552789585075508
493,-0.013466026710872528
494,-0.017250015615104627
495,0.04093438091011138
496,-0.014017176726609806
497,0.013015533573867123
498,0.009985797551532208
499,-0.014804286575748204
500,0.0033082521443321806
501,-0.01075724793713481
502,0.019419747715429845
503,0.007688665887745941
504,0.0003136301948182461
505,-0.01697366188874998
506,0.023981671050073167
507,0.0008767076720352477
508,0.0010175325290848662
509,-5.3573296360779853e-05
510,-0.0030166359305965357
511,0.00930968229967825
512,-0.004167200194534261
513,0.00013618888783360755
514,0.002718197699801639
515,0.007516536348952339
516,0.009261057321940328
517,0.0024794632265967534
518,0.0124039005298896
519,0.0030405093527562464
520,0.0019596186158982805
521,-0.009577266943600215
522,-0.0009772171596199905
523,0.014151805058194872
524,-0.006397076666878106
525,-0.014234563162157546
526,-0.0065141631227602385
527,0.010584368614719059
528,0.00789593993772829
529,-0.001888673876125905
530,0.008561688431971618
531,-0.02664265983488802
532,-0.007326784233132877
533,0.012959032544876804
534,0.0022629669132375498
535,-0.013931639487611221
536,0.0005703429404535581
537,-0.001019359288699503
538,-0.011103298600613529
539,0.0004510505938212607
540,-0.001456007756938826
541,-0.02690023732088685
542,-0.014424188504375936
543,0.004707925597552019
544,0.0172853150838759
545,0.0018712058981910948
546,-0.009048191982580668
547,0.00874899953977103
548,0.001327038403218778
549,0.018000871909259357
550,0.003523127194507782
551,-0.0009053924900963129
552,-0.009395187747369844
553,0.019451259626364677
554,-0.0009303534122811573
555,0.011797866525171011
556,-0.007621843480393154
557,0.00010298441302330433
558,0.00749808492303558
559,-0.0008795576176357839
560,-0.003491350060233571
561,0.017424292146325793
562,0.0006739754721439031
563,0.004878902029582965
564,-2.7324850260525356e-05
565,-0.0012499922559350409
566,-0.016592142072836494
567,0.0006819101300865519
568,-0.006346045916914423
569,-0.005971069572293625
570,-0.00247373310591029
571,-0.012137741723715836
572,0.013838722564152134
573,-0.014551620764174848
574,0.0016109720029738085
575,0.01059267907096841
576,-0.004167425676672624
577,-0.005287630494634653
578,-0.007437286204107983
579,0.011848689819303534
580,0.011900364456685856
581,-0.0020811417928545107
582,-0.005227784099037168
583,0.0005065670498386453
584,-0.027719072430783653
585,0.0014569961538321052
586,-0.0010217526867108528
587,-0.007137168727792412
588,-0.00510780577109817
589,0.010642083318896352
590,-0.006991427077892303
591,0.01264273796390931
592,-0.009958325972505722
593,0.004737998554928141
594,0.003981054391107781
595,-0.006609296577946412
596,-0.003447354465719228
597,-0.014054569810938113
598,-0.016394157040964686
599,-0.0009207902892976393
600,-0.002312683546510865
601,-0.009559132764915053
602,0.013384577257705255
603,0.0003050629008093851
604,0.0013839689431182013
605,-0.0008428124043161882
606,-0.011724652834766772
607,0.010045888578680296
608,-0.024015847486329487
609,-0.002941930974417898
610,0.005044459545098682
611,0.00463577626966156
612,0.00018483840189372028
613,-0.01750912895735795
614,0.0061409183776349645
615,0.0036547288725129494
616,0.0072311830644042575
617,-0.007443736292843764
618,-0.01263856601817945
619,0.0024193159593840223
620,-0.004874459186193105
621,-0.004761450097688436
622,0.0012978379731300985
623,-0.008894810995166447
624,-0.002980862992471416
625,0.009333414335778986
626,-0.005751759492972947
627,0.010185814757852043
628,0.010317948705994985
629,0.001254018681513898
630,0.0015606876675776215
631,0.006049255694904414
632,-0.0024352313575985423
633,-0.01520903707891658
634,0.0030136027479984308
635,-0.01106671672329931
636,-0.0031896853006730817
637,0.001274636517973892
638,-0.003758548076619708
639,0.005354047190344897
640,-0.004996249134581743
641,0.0025402883222883587
642,-0.009972554668455643
643,-0.017549943999788396
644,0.008450805004861204
645,-0.009654521045020762
646,-0.0003166237221458333
647,-0.002469692899932184
648,0.005661537879647976
649,-0.007554883895730414
650,-0.0029245389388535097
651,0.006962568953244052
652,0.036295757622924835
653,0.003345805209325351
654,-0.006739153028348665
655,0.002825453928458841
656,-0.0076352770176140216
657,0.006361514675659969
658,-0.021582587176266443
659,-0.009162366180426073
660,0.0040161183066532635
661,-0.02101102834524218
662,0.0009147169100449027
663,0.003203051497043127
664,-0.0019195153691241606
665,-0.012456448646613457
666,0.0256884285382474
667,0.014409933174937014
668,-0.005648255120731902
669,0.019482439155284696
670,0.0022251761884773996
671,-0.008086602543538029
672,0.000981035298986484
673,-0.002963627698006333
674,5.002964853312021e-05
675,0.0032394462194604953
676,0.012305143386686396
677,-0.0015896754279020433
678,0.002091499121978198
679,-0.008622665236222963
680,0.0007294754978850837
681,-0.006833345301867206
682,-0.016973915539094178
683,-0.0035227829249698858
684,0.0016519103358763076
685,0.003162743391137524
686,0.017036298193187402
687,0.005978024537021456
688,-0.00142706141555598
689,-0.0038047204848375687
690,-0.00012773851326404844
691,-0.01638487316094762
692,-0.0011795461709363418
693,0.004921013290871542
694,-0.015209287833905778
695,0.003670213619214951
696,-0.012301080115452341
697,-0.007695930335350908
698,0.0011196251293926031
699,-0.0040035772153382875
700,0.010594165993046713
701,-0.007270548323748857
702,0.005823916812349582
703,-0.0049050149172018675
704,-0.013121382560127435
705,-0.0088996241025329
706,-0.005097786992203271
707,0.008433450388007314
708,-0.01033034524482635
709,0.007815212170346822
710,0.02833396015706977
711,-0.0013149006214476628
712,0.015912737142880592
713,0.010606155643430433
714,-0.0043602602125022046
715,0.003859119675298107
716,-0.010255381491182715
717,0.042336266480805136
718,0.004508044926399884
719,0.0009817697904762447
720,-0.0001040533882687539
721,0.0028236343032072737
722,-0.006961700047043285
723,0.002663506479022036
724,0.02495541912564053
725,0.0024910096772477906
726,-0.005981899538185365
727,0.012324590257110489
728,0.015936797567891035
729,0.003459656957507172
730,0.003670037759873941
731,-0.004075039937574462
732,-0.0003207797171689034
733,0.0036490514932938593
734,-0.01796562523628765
735,0.03018756969624228
736,0.006012841619850005
737,-0.006982711464567415
738,-0.01070441928643618
739,0.013977257866405815
740,0.004801000160736821
741,-0.005634727702759919
742,0.0024900520841545717
743,-0.007921730342666572
744,-0.0049169628582102845
745,0.023805899267722024
746,0.005301063400763666
747,0.009911812827748355
748,0.001236184580031355
749,0.013986451581236264
750,0.0037687984014965785
751,0.002047196476434486
752,0.000553454719899716
753,-0.006572031483982017
754,0.005719328909815873
755,-0.004468111826556673
756,-0.01608702616821683
757,0.005968103684286652
758,-0.030163224519683708
759,-0.005080488459100785
760,0.0050237358681362535
761,-0.0140625287807195
762,0.00863078700121051
763,0.02238823717558263
764,-0.002576455378897732
765,-0.037174007344586354
766,0.023003334015442065
767,0.008932579772730008
768,-0.009798274762006088
769,-0.0024476072891599344
770,-0.0034640979390760727
771,-0.010436016770035276
772,-0.009949158810585586
773,0.0027828245149817093
774,0.0035720306595076385
775,-0.016990872441336322
776,0.007745761302646806
777,0.026205878046562065
778,0.0029593163295882855
779,0.001734974169872893
780,-0.0006715370178806112
781,-0.01256227077148716
782,0.0015612337175986962
783,-0.028632755690956052
784,0.00014263603488860827
785,-0.0009957469102886251
786,-0.0029828792425342417
787,-0.0010981275672428252
788,-0.006176872914899834
789,0.006392551393045844
790,0.00015768544750989228
791,-0.002957030766073167
792,-0.00577138478036305
793,-0.011319133539214016
794,0.005896578673187393
795,-0.0004785079393739517
796,0.0017333892090724166
797,0.02117972262240589
798,-0.0011027875697612734
799,-0.026039336391865585
800,0.015344886515888868
801,-0.008606940317559436
802,-0.009775691087249622
803,-0.0017412548186509335
804,0.014327515490709484
805,0.01157143845216245
806,0.0019741468922941964
807,0.004785952518373035
808,-0.005951432428285688
809,0.00618779322100327
810,-0.002188137394774815
811,-0.011173200363018653
812,0.0035062342769827904
813,0.012066885417487329
814,0.013700862388623499
815,0.007469612653051223
816,0.0022270969662142484
817,-0.0011767727879672808
818,-0.011680163893058022
819,0.005637804688063606
820,0.001983582840923726
821,0.012240544042588486
822,0.0011620261202714079
823,-0.002700697885149028
824,-0.007428670920616391
825,-0.000583932482172117
826,-0.01174026995920233
827,-0.000653703119256321
828,-0.012772492787987718
829,-0.014018618943064044
830,-0.02869633482998964
831,0.006350249949842712
832,-0.0026983131777614
833,0.0014255572908133127
834,-0.0073613804755269996
835,-0.028119345981240634
836,-0.005256540908753478
837,-0.054449036855576526
838,-0.001900201528085568
839,-0.004097675819809882
840,-0.0007597062834567967
841,0.014859714959281336
842,0.008069592063945452
843,0.005656466850275646
844,-0.0061447473756292
845,0.005914476068161069
846,0.0005486760773604598
847,-0.024677255486611902
848,0.003660299514956475
849,0.021478686972991268
850,0.031790543045378955
851,-0.016294676585849297
852,0.009712007121126019
853,0.003069011477721857
854,-0.010119186965151268
855,-0.010582359040971673
856,-0.015312880448824508
857,0.006060943002589228
858,0.019322654668355452
859,-0.005173653777861269
860,-0.005995820653824136
861,-0.0051210124552992725
862,-0.017328072616258076
863,0.006937353387311199
864,0.0018750650282471134
865,0.017534217439675055
866,0.00017297094895023615
867,0.01032534733422595
868,0.004874272022362794
869,-0.006681822391141341
870,-0.0009204059722912701
871,0.0035829997351833356
872,0.023618667386418414
873,0.0023163744876047894
874,-0.002861904345805605
875,-0.008731249052603559
876,-0.006470830215190682
877,0.008257041164441127
878,-0.006256097257113557
879,0.0001765746263954846
880,-0.0028197507382073305
881,-0.0046870289864093615
882,0.018785645692013603
883,0.0033775892869339604
884,-0.0010777985037143912
885,-0.0019406807712794051
886,0.0005505756276035155
887,3.145231043689959e-05
888,0.011684912984206059
889,0.002120107222908756
890,-0.0024413854040535154
891,0.00824089931730186
892,0.03332777151184463
893,0.011445131111566769
894,0.001466316513742198
895,0.006376452515996121
896,-0.008632630769014937
897,-0.0021559595585219646
898,-0.020757550709670274
899,0.0028743037065309977
900,0.013230963289203349
901,-0.006102659179566799
902,-0.004092563983280515
903,-0.01961607330822301
904,0.001954662476969907
905,0.006753908071433705
906,0.010763759045516562
907,0.006154259092210013
908,-0.00946699303322921
909,0.016844194747165444
910,0.00431132535625396
911,-0.001950713908238753
912,-0.018226248392566795
913,-0.0020686439049630266
914,0.0023905146606779354
915,0.016033291105940223
916,-0.008371879814670545
917,-0.012538403160061981
918,-0.008641943047326826
919,-0.014598806215836028
920,0.0004284217085028019
921,-0.0023482598135668893
922,0.014734046462659623
923,-0.00876280020673909
924,0.0037043500843006
925,3.34946348139103e-05
926,0.003532031773962449
927,-0.008207459555022879
928,-0.004781917410796148
929,-0.010989534111154548
930,0.0015864893670552585
931,0.008168132088324558
932,-0.018426924326410833
933,0.0059998551697836786
934,0.01667565722254783
935,0.02833854450980436
936,-0.0018650024629767526
937,0.00613129338803091
938,-0.0003839198810453266
939,-0.004265200880369002
940,-0.004683644109051238
941,-0.0013924786443318459
942,0.008210088535600272
943,0.008280667218218834
944,0.0005099241620842055
945,-0.005931982502110647
946,0.006906961277004764
947,0.013003844936550796
948,-0.002088990662594561
949,-0.004440069905712145
950,0.000488011114172208
951,-0.0003163756603024559
952,-0.015006389682691716
953,-0.0006217435249649137
954,-0.003055786464282634
955,-0.01616492268666664
956,-0.004537176668039081
957,-0.001299727305398492
958,-0.00958502706823942
959,-0.020414772930808497
960,0.0023538153510329137
961,0.0015291882790888852
962,0.006405437713619697
963,-0.01591390156672242
964,0.013488292460358386
965,-0.0017728964008136795
966,0.008757131719619136
967,-0.003119733015113863
968,-0.012522933357486997
969,-0.018130021919012338
970,0.0007857267863567401
971,-0.0014551564441064515
972,-0.008211321193697428
973,-0.007089504367775775
974,-0.0018563903371966006
975,0.008561133607267393
976,-0.001725351584373143
977,0.00017444809830326717
978,-0.009309389213699537
979,-0.006854535193720647
980,0.008530977343705004
981,0.021397533962722357
982,-0.004674735407507198
983,0.005962075693682665
984,-0.010319851490767064
985,0.002560531560842971
986,0.005577220555825933
987,-0.008244480873013557
988,0.005598433292238523
989,0.020128681480551015
990,0.008403438876687989
991,0.0029827064190413696
992,-0.00549099412235523
993,0.008280051643521889
994,0.009205329414962792
995,-0.007685581614007922
996,0.01102314980442297
997,-0.001762067250020739
998,-0.011799853547935332
999,-0.01766330069567275
1000,-0.02066139243231826
1001,0.0034523634372759537
1002,0.0029839028471473406
1003,0.004360996234235523
1004,0.00916517631648236
1005,-0.001814451865005224
1006,-0.008916895484222217
1007,0.0031580545141912204
1008,-0.0008111746301370544
1009,-0.029010361569148213
1010,0.001045942045576335
1011,-0.0017329991040915178
1012,0.010664801341985235
1013,-0.007342984938177955
1014,0.009599846514928104
1015,0.0007523088901275561
1016,-0.0017109269715649528
1017,-0.014074205479013138
1018,0.02679630116680578
1019,0.009071750428000108
1020,0.0004993238426850216
1021,-0.0017627778693887573
1022,-0.00831193484546524
1023,-0.0023853446723495248
1024,-0.004125631799954461
1025,0.0069369607368687065
1026,0.00561459942206849
1027,-0.00745173080770117
1028,0.007375476848954685
1029,0.01898152183098051
1030,0.003308182041281231
1031,0.013710674197080604
1032,-0.0017623166216336548
1033,0.0004678465839507119
1034,-0.014144818812681913
1035,0.0016739874825234906
1036,-0.0029671713562479953
1037,-0.000541862978163801
1038,-0.0153342419308093
1039,0.003385159335198443
1040,-0.002632233243161663
1041,-0.005018419203475254
1042,-0.010022675527692187
1043,-0.0163528153670531
1044,0.0083771466190397
1045,0.0029737840319842036
1046,0.0004909082171778624
1047,0.00033782192963120755
1048,-0.008892808475204251
1049,0.002579151552298808
1050,-0.002055926985016141
1051,0.020540061868760506
1052,-0.0010444491261509502
1053,-0.0013750911615226934
1054,-0.011262899929235405
1055,0.0007552799609090187
1056,-0.010576812516849318
1057,0.0014631346077485464
1058,0.008347039713162587
1059,-0.0018120549582981748
1060,0.006550555074755261
1061,0.0033890727953407858
1062,-0.003391038815628964
1063,0.007668969647038442
1064,-0.0047095744817422245
1065,-0.0006779732732329522
1066,-0.00044487859398701756
1067,-0.006630858239416957
1068,0.007892385531148361
1069,-0.005365989478904668
1070,0.00026893518085438587
1071,0.01079109984310877
1072,0.0011763905258814155
1073,-0.0015754895128429808
1074,0.009218904285832448
1075,0.007346248712041205
1076,-0.009288042418493162
1077,-0.005423793752184988
1078,-0.015583556806608969
1079,0.0014512117249385233
1080,-0.0011399545894496882
1081,0.004714302612102741
1082,-0.004152802676488531
1083,0.006483496987558689
1084,-0.0010635095784557274
1085,0.005785803920698433
1086,0.0010022671397636755
1087,0.004397789071942615
1088,0.0018488127096662438
1089,-0.0018696926130757094
1090,0.00026800657164941123
1091,0.0019854767057775648
1092,-0.012386837858688902
1093,-0.00013245182574766896
1094,0.004219521924313355
1095,0.009570749106897302
1096,0.0017940528422917814
1097,-0.0014892575390049482
1098,-0.005668400793582794
1099,0.00168956974159021
1100,-0.0022306797602189305
1101,0.010170646224421846
1102,0.0014482533700328338
1103,0.012703732963837906
1104,0.010186123109348005
1105,0.02385210561931761
1106,0.002404876948394262
1107,-0.0008931282649672508
1108,0.009272210639113989
1109,-0.007412616731257782
1110,0.017252030081357162
1111,-0.0015241009810961193
1112,-0.0011177692654999749
1113,-0.013528058128703519
1114,0.0030834598038509665
1115,0.01368134469581254
1116,-0.0013759915302302696
1117,0.0005768964392420464
1118,-0.007410162227048957
1119,0.009143797354260972
1120,0.005701506645513931
1121,0.0026150591205323826
1122,-0.0022824458509289863
1123,-0.004363112309192497
1124,0.004631354629574917
1125,-0.005162328252123452
1126,-0.009993816807689189
1127,0.0010682496553695636
1128,-0.006195762522464956
1129,0.009690496310723324
1130,0.00822469871569816
1131,0.013566625208821083
1132,0.009915611949377415
1133,0.007936085019659304
1134,0.008447603963577648
1135,4.083423043843043e-05
1136,-0.0035402824419066524
1137,-0.002862214868776943
1138,0.008730727094659578
1139,0.0030785130144984733
1140,-0.018373166464280628
1141,0.0049248131006254595
1142,0.003475484058698755
1143,0.005822146352110498
1144,-0.017139316926493727
1145,0.008632138589288772
1146,0.014552102122714655
1147,0.0006517828923606675
1148,0.0011144683637670017
1149,0.004247440572764462
1150,0.0026088733808832796
1151,0.007973642231230158
1152,0.0027564026659610986
1153,-0.006226416872320485
1154,-0.0035991650794896233
1155,-0.00276543277434767
1156,0.005998143965009379
1157,-0.007260237604641175
1158,-0.006520258713993591
1159,0.006617432051997749
1160,-0.00726987893244871
1161,-0.005616564384367938
1162,-0.010427897995063428
1163,-5.9938784276940484e-05
1164,-0.005157307210445683
1165,0.0204980571093003
1166,0.014926933434644222
1167,0.0075758542359372055
1168,0.012097617347977806
1169,0.004063334807368903
1170,0.0002653933834697512
1171,-0.004710591190971021
