4.554157112304190735e-01
2.519806645087780073e+00
2.212500537970041492e+01
2.220092643210605843e+01
3.037389013054533038e+01
3.077465047953177191e+01
3.107927051688589870e+01
3.190378155167340068e+01
3.193380110924929838e+01
3.533988642674629688e+01
3.601296196284339857e+01
3.601687025854006663e+01
3.621613371021378214e+01
3.740415885090720138e+01
3.926033365836303801e+01
4.037584319020513135e+01
4.488021563812736758e+01
4.517627651732349392e+01
4.519062962823736029e+01
4.630541903705081808e+01
4.685200929056077257e+01
4.853105767127470216e+01
5.418991133201512156e+01
5.482097408550703932e+01
5.694694812998351097e+01
5.779577696058776581e+01
5.926663919629733357e+01
6.242570462564145117e+01
6.286294929224246886e+01
6.286303088891274626e+01
6.510030851447612577e+01
7.000245121524515923e+01
7.011569123357151057e+01
7.012721865857778880e+01
7.562031150803449009e+01
7.562511416122090679e+01
8.416875360290870844e+01
8.729427705414127558e+01
8.736407673837194920e+01
8.742981785641018178e+01
8.921426078881182775e+01
9.420812488852017452e+01
