5.126259113951354279e-02
6.118357561803434985e-02
2.723321743185009303e-01
2.154514790923764078e+00
2.574660444446517982e+00
2.588439731420129508e+00
3.694874778076384203e+00
3.880896243213813435e+00
4.022510610244626861e+00
7.062414784115205180e+00
7.552045753674651252e+00
7.695360660404871211e+00
8.024011155321726818e+00
1.050572696762505842e+01
1.275854893170079407e+01
1.285057190746932676e+01
1.286321312756691349e+01
1.340369179134865441e+01
1.444749770928068955e+01
1.515344840973309815e+01
1.525538506570820196e+01
1.598038668545676799e+01
2.030560874454367593e+01
2.269954055865708398e+01
2.347360980102013883e+01
2.354657743279441462e+01
2.489165132761366905e+01
2.513747705525873499e+01
2.517634707725865084e+01
2.525418966237656448e+01
2.565336921325316411e+01
2.565344984727981625e+01
3.003894106331553004e+01
3.014321225395039150e+01
3.014335410963695949e+01
3.280345192106676677e+01
3.283301386960356893e+01
3.306376968516266857e+01
3.469121324901259129e+01
3.472917799662985772e+01
4.445588438715997626e+01
4.659608689019012218e+01
