6.728668289857549223e-02
4.600491354924894638e-02
9.892025745249166668e-02
2.931638107539494102e-03
6.030890051494504529e-03
8.007136604698588062e-04
4.219519115735775264e-04
1.423787279111412727e-04
1.685442647059047288e-04
9.801254177712555901e-05
1.044688844565952191e-04
1.910036277876541377e-04
5.984666696749999347e-06
5.725816177830592473e-07
9.771035846439720568e-07
5.592930929635503962e-07
7.460947592880537609e-07
1.435728098685589674e-06
2.627795631827873478e-06
2.490902980606270563e-07
1.859235457981240820e-07
2.479050642618661542e-07
6.720378877155212223e-10
1.090832224372475488e-09
9.457350184254032101e-10
5.619093331431642046e-10
3.894812091970924300e-10
4.814430332629887051e-11
8.421149782566772897e-11
4.041769726909757900e-11
2.216290464441249418e-12
2.140883854762465985e-12
9.352929522941755664e-13
1.257609719715461108e-12
2.471121876125078672e-12
4.759827050873002136e-12
5.155660994208464283e-12
3.635389216648550961e-12
6.306821548376460205e-12
1.174202268366930520e-11
6.212572421778194359e-12
6.933357562111419245e-13
